Time	Lead II
14.91	-0.126514
14.92	0.508512
14.93	0.555817
14.94	0.37909
14.95	0.299408
14.96	-0.161466
14.97	0.042221
14.98	-0.136017
14.99	-0.155817
15	0.0331756
15.01	-0.240532
15.02	0.0664825
15.03	-0.0490594
15.04	-0.0300374
15.05	0.187958
15.06	-0.0734346
15.07	0.225766
15.08	0.0937759
15.09	0.099175
15.1	0.303147
15.11	0.0319143
15.12	0.328026
15.13	0.189074
15.14	0.184113
15.15	0.39811
15.16	0.141469
15.17	0.451722
15.18	0.334154
15.19	0.345055
15.2	0.568124
15.21	0.320296
15.22	0.630077
15.23	0.492723
15.24	0.469676
15.25	0.653576
15.26	0.36796
15.27	0.650867
15.28	0.498102
15.29	0.453159
15.3	0.601187
15.31	0.257259
15.32	0.468899
15.33	0.266047
15.34	0.205928
15.35	0.377561
15.36	0.0919916
15.37	0.357834
15.38	0.194892
15.39	0.164963
15.4	0.341264
15.41	0.0287916
15.42	0.262894
15.43	0.0773996
15.44	0.0300007
15.45	0.194438
15.46	-0.122217
15.47	0.126535
15.48	-0.0443886
15.49	-0.0921992
15.5	0.0775042
15.51	-0.22346
15.52	0.0441846
15.53	-0.11029
15.54	-0.14683
15.55	0.0345141
15.56	-0.262046
15.57	0.000246317
15.58	-0.158208
15.59	-0.195377
15.6	-0.0218684
15.61	-0.325098
15.62	-0.0654735
15.63	-0.213549
15.64	-0.230722
15.65	-0.0376183
15.66	-0.338941
15.67	-0.0952702
15.68	-0.274978
15.69	-0.328703
15.7	-0.150282
15.71	-0.433414
15.72	-0.154246
15.73	-0.304877
15.74	-0.345853
15.75	-0.163224
15.76	-0.459232
15.77	-0.200537
15.78	-0.381496
15.79	-0.453848
15.8	-0.294822
15.81	-0.608098
15.82	-0.348189
15.83	-0.510262
15.84	-0.495174
15.85	-0.0321039
15.86	0.0673149
15.87	0.434195
15.88	0.0774725
15.89	-0.169525
15.9	-0.0829857
15.91	-0.404953
15.92	-0.139065
15.93	-0.278085
15.94	-0.295145
15.95	-0.0867474
15.96	-0.357082
15.97	-0.0591123
15.98	-0.184335
15.99	-0.196885
16	0.0185604
16.01	-0.254568
16.02	0.0410575
16.03	-0.0828291
16.04	-0.0998022
16.05	0.116293
16.06	-0.155694
16.07	0.130284
16.08	-0.00271017
16.09	-0.0153282
16.1	0.211799
16.11	-0.0548578
16.12	0.235457
16.13	0.106641
16.14	0.093473
16.15	0.303033
16.16	0.00640804
16.17	0.261527
16.18	0.0942098
16.19	0.038887
16.2	0.214181
16.21	-0.0972316
16.22	0.165099
16.23	0.0179584
16.24	-0.0174014
16.25	0.185547
16.26	-0.101336
16.27	0.169051
16.28	0.0179015
16.29	-0.0214985
16.3	0.177268
16.31	-0.117285
16.32	0.14703
16.33	-0.0112671
16.34	-0.0588892
16.35	0.139397
16.36	-0.152114
16.37	0.116785
16.38	-0.0372863
16.39	-0.0847741
16.4	0.108385
16.41	-0.185729
16.42	0.086529
16.43	-0.0585999
16.44	-0.0994884
16.45	0.099064
16.46	-0.19685
16.47	0.0642347
16.48	-0.0846894
16.49	-0.123776
16.5	0.0679273
16.51	-0.250154
16.52	-0.0164888
16.53	-0.203914
16.54	-0.274996
16.55	-0.0772367
16.56	-0.352497
16.57	-0.0513861
16.58	-0.162713
16.59	-0.168516
16.6	0.0678827
16.61	-0.204269
16.62	0.0792968
16.63	-0.0463425
16.64	-0.0578699
16.65	0.172192
16.66	-0.110012
16.67	0.164557
16.68	0.0234863
16.69	-0.0248473
16.7	0.162357
16.71	-0.153456
16.72	0.0911273
16.73	-0.0693198
16.74	-0.111581
16.75	0.0842954
16.76	-0.232018
16.77	0.0986771
16.78	0.248948
16.79	0.541927
16.8	0.740527
16.81	0.191929
16.82	0.237384
16.83	-0.0180224
16.84	-0.0954788
16.85	0.337282
16.86	0.145932
16.87	0.252133
16.88	-0.100624
16.89	-0.0507183
16.9	0.0660331
16.91	-0.184739
16.92	0.121178
16.93	-0.102274
16.94	-0.0279702
16.95	0.0932708
16.96	-0.154015
16.97	0.142713
16.98	-0.0878138
16.99	-0.013233
17	0.106807
17.01	-0.139616
17.02	0.172825
17.03	-0.0443698
17.04	0.0345725
17.05	0.164462
17.06	-0.0713906
17.07	0.243051
17.08	0.0204429
17.09	0.0806969
17.1	0.169434
17.11	-0.114543
17.12	0.152997
17.13	-0.101256
17.14	-0.0503181
17.15	0.0597945
17.16	-0.186403
17.17	0.11568
17.18	-0.118122
17.19	-0.0583255
17.2	0.0477522
17.21	-0.213011
17.22	0.0788085
17.23	-0.151315
17.24	-0.078972
17.25	0.0435876
17.26	-0.199836
17.27	0.108143
17.28	-0.116466
17.29	-0.0459633
17.3	0.0779124
17.31	-0.176093
17.32	0.119574
17.33	-0.104968
17.34	-0.0359945
17.35	0.0767997
17.36	-0.181585
17.37	0.110875
17.38	-0.118229
17.39	-0.0500441
17.4	0.0695961
17.41	-0.179228
17.42	0.12197
17.43	-0.107762
17.44	-0.0456516
17.45	0.0649372
17.46	-0.191217
17.47	0.109555
17.48	-0.114944
17.49	-0.0496707
17.5	0.062652
17.51	-0.191163
17.52	0.106053
17.53	-0.122753
17.54	-0.053669
17.55	0.0706646
17.56	-0.16572
17.57	0.154113
17.58	-0.0577967
17.59	0.00849631
17.6	0.126562
17.61	-0.130519
17.62	0.154976
17.63	-0.0825773
17.64	-0.038804
17.65	0.0552674
17.66	-0.213598
17.67	0.0758928
17.68	-0.168343
17.69	-0.106926
17.7	0.171604
17.71	0.27929
17.72	0.781618
17.73	0.396037
17.74	0.192049
17.75	0.130775
17.76	-0.208808
17.77	0.0615902
17.78	-0.164741
17.79	-0.097209
17.8	0.0303441
17.81	-0.216303
17.82	0.0833539
17.83	-0.142203
17.84	-0.0798612
17.85	0.0428059
17.86	-0.203864
17.87	0.10092
17.88	-0.116269
17.89	-0.045158
17.9	0.0766437
17.91	-0.174425
17.92	0.136361
17.93	-0.0740213
17.94	-0.00229191
17.95	0.130598
17.96	-0.106989
17.97	0.208813
17.98	0.00562678
17.99	0.0852109
18	0.218825
18.01	-0.037564
18.02	0.24035
18.03	-0.0188315
18.04	0.0101189
18.05	0.107866
18.06	-0.168209
18.07	0.118118
18.08	-0.106058
18.09	-0.0454015
18.1	0.0715018
18.11	-0.187122
18.12	0.111121
18.13	-0.107275
18.14	-0.0424586
18.15	0.0826889
18.16	-0.173821
18.17	0.122074
18.18	-0.100673
18.19	-0.0364619
18.2	0.0830804
18.21	-0.179336
18.22	0.119948
18.23	-0.0996749
18.24	-0.0375758
18.25	0.0776404
18.26	-0.188436
18.27	0.11129
18.28	-0.105752
18.29	-0.0454501
18.3	0.073567
18.31	-0.185775
18.32	0.107256
18.33	-0.116633
18.34	-0.0576779
18.35	0.0701217
18.36	-0.189626
18.37	0.0983787
18.38	-0.125425
18.39	-0.070557
18.4	0.0539699
18.41	-0.20041
18.42	0.104601
18.43	-0.113479
18.44	-0.0577749
18.45	0.0646043
18.46	-0.200446
18.47	0.0988667
18.48	-0.101869
18.49	-0.0163375
18.5	0.12334
18.51	-0.137851
18.52	0.156413
18.53	-0.0616783
18.54	-0.0117358
18.55	0.0922449
18.56	-0.19356
18.57	0.080617
18.58	-0.150586
18.59	-0.0952594
18.6	0.0104685
18.61	-0.261893
18.62	0.174419
18.63	0.307417
18.64	0.601688
18.65	0.59468
18.66	0.0634625
18.67	0.171762
18.68	-0.129377
18.69	-0.0946782
18.7	0.0301782
18.71	-0.232126
18.72	0.0696518
18.73	-0.139294
18.74	-0.0830905
18.75	0.0432887
18.76	-0.209515
18.77	0.0950173
18.78	-0.120367
18.79	-0.0667424
18.8	0.0576043
18.81	-0.196913
18.82	0.110148
18.83	-0.0994288
18.84	-0.0334278
18.85	0.107343
18.86	-0.139344
18.87	0.174044
18.88	-0.0217378
18.89	0.0537761
18.9	0.196066
18.91	-0.0517198
18.92	0.254565
18.93	0.0369927
18.94	0.0770571
18.95	0.175523
18.96	-0.119391
18.97	0.155216
18.98	-0.0750183
18.99	-0.0304765
19	0.0894565
19.01	-0.177254
19.02	0.119266
19.03	-0.093813
19.04	-0.035196
19.05	0.0980831
19.06	-0.16079
19.07	0.130863
19.08	-0.0874208
19.09	-0.0297771
19.1	0.102497
19.11	-0.160614
19.12	0.131394
19.13	-0.0848823
19.14	-0.0292178
19.15	0.0946677
19.16	-0.173903
19.17	0.117908
19.18	-0.104321
19.19	-0.0521516
19.2	0.0838104
19.21	-0.174378
19.22	0.115463
19.23	-0.107572
19.24	-0.0514986
19.25	0.0815945
19.26	-0.183985
19.27	0.1078
19.28	-0.109088
19.29	-0.0556055
19.3	0.0789382
19.31	-0.178345
19.32	0.119128
19.33	-0.101917
19.34	-0.055905
19.35	0.0687844
19.36	-0.193958
19.37	0.0993888
19.38	-0.121034
19.39	-0.061904
19.4	0.0771739
19.41	-0.173674
19.42	0.112666
19.43	-0.438667
19.44	-0.171206
19.45	0.0266156
19.46	-0.0986816
19.47	0.189761
19.48	-0.108319
19.49	0.0222169
19.5	0.0183279
19.51	-0.192239
19.52	0.0954316
19.53	-0.187882
19.54	-0.0518667
19.55	0.0688493
19.56	0.213633
19.57	0.794714
19.58	0.435903
19.59	0.319682
19.6	0.132431
19.61	-0.160962
19.62	0.095111
19.63	-0.191967
19.64	-0.0340638
19.65	-0.00331969
19.66	-0.190548
19.67	0.0994608
19.68	-0.180701
19.69	-0.0209733
19.7	0.0102534
19.71	-0.181182
19.72	0.115088
19.73	-0.158771
19.74	-0.00686214
19.75	0.0262021
19.76	-0.15666
19.77	0.139504
19.78	-0.125408
19.79	0.0456202
19.8	0.0839806
19.81	-0.0975681
19.82	0.210449
19.83	-0.047603
19.84	0.127038
19.85	0.16461
19.86	-0.0335051
19.87	0.240532
19.88	-0.0610419
19.89	0.0656313
19.9	0.0674819
19.91	-0.147303
19.92	0.130584
19.93	-0.157581
19.94	-0.00872009
19.95	0.0265402
19.96	-0.166711
19.97	0.117176
19.98	-0.159899
19.99	0.00178339
20	0.0368856
20.01	-0.162293
20.02	0.13015
20.03	-0.140022
20.04	0.0213829
20.05	0.0549805
20.06	-0.145946
20.07	0.142211
20.08	-0.133179
20.09	0.01644
20.1	0.0400252
20.11	-0.157376
20.12	0.135045
20.13	-0.136228
20.14	0.0179878
20.15	0.0438171
20.16	-0.15774
20.17	0.129662
20.18	-0.143925
20.19	0.0118447
20.2	0.0409011
20.21	-0.152746
20.22	0.140886
20.23	-0.13459
20.24	0.0127498
20.25	0.0338228
20.26	-0.162529
20.27	0.137909
20.28	-0.134925
20.29	0.0121485
20.3	0.0405955
20.31	-0.157723
20.32	0.134176
20.33	-0.133219
20.34	0.0341432
20.35	0.0832205
20.36	-0.102257
20.37	0.195724
20.38	-0.0713248
20.39	0.0729742
20.4	0.0882292
20.41	-0.123759
20.42	0.143671
20.43	-0.159736
20.44	-0.0278506
20.45	-0.00267266
20.46	-0.206437
20.47	0.0694818
20.48	-0.119722
20.49	0.349691
20.5	0.683497
20.51	0.428577
20.52	0.452747
20.53	-0.0374544
20.54	0.0117407
20.55	0.00754725
20.56	-0.202569
20.57	0.0872518
20.58	-0.187195
20.59	-0.0340221
20.6	0.00474205
20.61	-0.193357
20.62	0.102672
20.63	-0.165578
20.64	-0.0161186
20.65	0.016977
20.66	-0.183242
20.67	0.113853
20.68	-0.15095
20.69	-0.000304745
20.7	0.0397073
20.71	-0.154269
20.72	0.150687
20.73	-0.101132
20.74	0.0689272
20.75	0.118977
20.76	-0.0693116
20.77	0.239251
20.78	-0.0230497
20.79	0.122026
20.8	0.147435
20.81	-0.077389
20.82	0.176325
20.83	-0.127375
20.84	-0.00325912
20.85	0.021304
20.86	-0.186258
20.87	0.107283
20.88	-0.159617
20.89	-0.0173887
20.9	0.0166234
20.91	-0.182161
20.92	0.118195
20.93	-0.144227
20.94	0.00427712
20.95	0.0404478
20.96	-0.162826
20.97	0.128933
20.98	-0.141013
20.99	0.00200261
21	0.0336271
21.01	-0.168569
21.02	0.128022
21.03	-0.14094
21.04	0.00167753
21.05	0.0380054
21.06	-0.1647
21.07	0.124256
21.08	-0.145662
21.09	0.00215784
21.1	0.035197
21.11	-0.174981
21.12	0.12028
21.13	-0.144576
21.14	-0.00175507
21.15	0.0295536
21.16	-0.177771
21.17	0.116106
21.18	-0.152918
21.19	-0.00813404
21.2	0.0308316
21.21	-0.180165
21.22	0.112836
21.23	-0.151087
21.24	-0.00975552
21.25	0.0257832
21.26	-0.171601
21.27	0.142893
21.28	-0.103076
21.29	0.0554646
21.3	0.101279
21.31	-0.107165
21.32	0.180114
21.33	-0.0989717
21.34	0.0268874
21.35	0.0449263
21.36	-0.181301
21.37	0.101878
21.38	-0.173461
21.39	-0.0545098
21.4	-0.023231
21.41	-0.0566073
21.42	0.6088
21.43	0.528342
21.44	0.497068
21.45	0.26684
21.46	-0.111892
21.47	0.110399
21.48	-0.181761
21.49	-0.0484103
21.5	-0.0082479
21.51	-0.208867
21.52	0.0877664
21.53	-0.179773
21.54	-0.034118
21.55	0.00219703
21.56	-0.20985
21.57	0.0904949
21.58	-0.169351
21.59	-0.0196172
21.6	0.0296807
21.61	-0.17737
21.62	0.114709
21.63	-0.146162
21.64	0.00705375
21.65	0.0659342
21.66	-0.121014
21.67	0.193121
21.68	-0.058301
21.69	0.10098
21.7	0.15569
21.71	-0.0455473
21.72	0.241553
21.73	-0.0506436
21.74	0.0582021
21.75	0.0696692
21.76	-0.162514
21.77	0.120367
21.78	-0.163083
21.79	-0.0340079
21.8	0.002646
21.81	-0.202216
21.82	0.0935835
21.83	-0.166484
21.84	-0.0174653
21.85	0.0202531
21.86	-0.185744
21.87	0.104274
21.88	-0.162367
21.89	-0.0182712
21.9	0.0199944
21.91	-0.182632
21.92	0.112674
21.93	-0.157136
21.94	-0.0173292
21.95	0.0274603
21.96	-0.174689
21.97	0.113796
21.98	-0.158385
21.99	-0.0201684
22	0.0150783
22.01	-0.191118
22.02	0.11216
22.03	-0.120877
22.04	0.031293
22.05	0.064616
22.06	-0.150731
22.07	0.141117
22.08	-0.133578
22.09	-0.00361858
22.1	0.0338163
22.11	-0.178118
22.12	0.113379
22.13	-0.0454046
22.14	0.703351
22.15	0.533499
22.16	0.068879
22.17	0.127147
22.18	-0.216682
22.19	0.0229584
22.2	-0.0160832
22.21	-0.108272
22.22	0.163751
22.23	-0.129976
22.24	0.0935729
22.25	0.0226932
22.26	-0.107156
22.27	0.129351
22.28	-0.197371
22.29	0.000909464
22.3	-0.0794626
22.31	-0.202236
22.32	0.0370684
22.33	-0.257337
22.34	0.142188
22.35	0.444884
22.36	0.516016
22.37	0.598307
22.38	0.0261216
22.39	0.0769186
22.4	-0.0544566
22.41	-0.186926
22.42	0.0726354
22.43	-0.22243
22.44	-0.00259893
22.45	-0.0722092
22.46	-0.191038
22.47	0.0708959
22.48	-0.219435
22.49	0.00651881
22.5	-0.0537555
22.51	-0.164908
22.52	0.0997208
22.53	-0.193341
22.54	0.0334179
22.55	-0.0227946
22.56	-0.132244
22.57	0.138715
22.58	-0.142535
22.59	0.0986376
22.6	0.0566791
22.61	-0.0433079
22.62	0.236366
22.63	-0.0411707
22.64	0.187822
22.65	0.115779
22.66	-0.0279878
22.67	0.195342
22.68	-0.143789
22.69	0.0521082
22.7	-0.0193652
22.71	-0.148509
22.72	0.0971682
22.73	-0.202955
22.74	0.0215282
22.75	-0.0417876
22.76	-0.16634
22.77	0.0914204
22.78	-0.203399
22.79	0.0252017
22.8	-0.0359498
22.81	-0.160268
22.82	0.105846
22.83	-0.185143
22.84	0.0332918
22.85	-0.0325468
22.86	-0.156614
22.87	0.103008
22.88	-0.191605
22.89	0.0316726
22.9	-0.0302735
22.91	-0.15469
22.92	0.10877
22.93	-0.182976
22.94	0.0369909
22.95	-0.0248793
22.96	-0.147443
22.97	0.111213
22.98	-0.186699
22.99	0.0306164
23	-0.0303632
23.01	-0.150835
23.02	0.115499
23.03	-0.175296
23.04	0.0375742
23.05	-0.0277697
23.06	-0.148916
23.07	0.113079
23.08	-0.181155
23.09	0.043589
23.1	-0.0136814
23.11	-0.14245
23.12	0.122669
23.13	-0.162164
23.14	0.0769662
23.15	0.040124
23.16	-0.0786072
23.17	0.187582
23.18	-0.102455
23.19	0.105374
23.2	0.0311662
23.21	-0.120402
23.22	0.119318
23.23	-0.189864
23.24	0.0252108
23.25	-0.0450014
23.26	-0.193983
23.27	0.189301
23.28	0.24396
23.29	0.722768
23.3	0.553675
23.31	0.153693
23.32	0.218548
23.33	-0.159967
23.34	0.0368578
23.35	-0.0233087
23.36	-0.151249
23.37	0.109308
23.38	-0.189326
23.39	0.0339257
23.4	-0.0167441
23.41	-0.147961
23.42	0.111862
23.43	-0.181879
23.44	0.0473411
23.45	0.0012666
23.46	-0.127223
23.47	0.135449
23.48	-0.157493
23.49	0.0668601
23.5	0.0235603
23.51	-0.0877081
23.52	0.19787
23.53	-0.0776518
23.54	0.158492
23.55	0.129014
23.56	0.022772
23.57	0.295632
23.58	-0.00782396
23.59	0.180916
23.6	0.0906425
23.61	-0.069836
23.62	0.170039
23.63	-0.146079
23.64	0.0572375
23.65	0.00138147
23.66	-0.135434
23.67	0.12132
23.68	-0.172542
23.69	0.0495736
23.7	-0.00416435
23.71	-0.136296
23.72	0.129044
23.73	-0.162889
23.74	0.0584549
23.75	0.00806287
23.76	-0.128217
23.77	0.127916
23.78	-0.169007
23.79	0.0492828
23.8	-0.00567474
23.81	-0.141772
23.82	0.11786
23.83	-0.18288
23.84	0.0321799
23.85	-0.0192236
23.86	-0.157253
23.87	0.10321
23.88	-0.187027
23.89	0.0305486
23.9	-0.0215259
23.91	-0.153644
23.92	0.109512
23.93	-0.189122
23.94	0.023027
23.95	-0.0283978
23.96	-0.15865
23.97	0.108742
23.98	-0.184936
23.99	0.0305304
24	-0.0241432
24.01	-0.163351
24.02	0.101495
24.03	-0.194102
24.04	0.0161441
24.05	-0.0279667
24.06	-0.155839
24.07	0.116696
24.08	-0.161184
24.09	0.0740863
24.1	0.0362169
24.11	-0.0920204
24.12	0.173671
24.13	-0.128313
24.14	0.0689505
24.15	-0.000158819
24.16	-0.158687
24.17	0.0906602
24.18	-0.207368
24.19	-0.00333692
24.2	-0.076672
24.21	-0.148178
24.22	0.405024
24.23	0.427562
24.24	0.628292
24.25	0.33278
24.26	-0.0194209
24.27	0.127296
24.28	-0.21379
24.29	-0.0100172
24.3	-0.058602
24.31	-0.189269
24.32	0.0827905
24.33	-0.203796
24.34	0.0129948
24.35	-0.0346401
24.36	-0.173341
24.37	0.0939107
24.38	-0.193635
24.39	0.0198462
24.4	-0.026019
24.41	-0.154043
24.42	0.123752
24.43	-0.163308
24.44	0.0536317
24.45	0.0208941
24.46	-0.0911098
24.47	0.200612
24.48	-0.0720218
24.49	0.160451
24.5	0.13245
24.51	0.0105961
24.52	0.280382
24.53	-0.0312297
24.54	0.143769
24.55	0.0557584
24.56	-0.105064
24.57	0.150585
24.58	-0.15227
24.59	0.0438603
24.6	-0.0143304
24.61	-0.154467
24.62	0.119949
24.63	-0.173032
24.64	0.0316726
24.65	-0.008746
24.66	-0.139968
24.67	0.122736
24.68	-0.175588
24.69	0.0388043
24.7	-0.0018124
24.71	-0.140398
24.72	0.124192
24.73	-0.170502
24.74	0.0411894
24.75	-0.00242252
24.76	-0.142592
24.77	0.118436
24.78	-0.181034
24.79	0.0314715
24.8	-0.0107467
24.81	-0.154603
24.82	0.104808
24.83	-0.19162
24.84	0.0197366
24.85	-0.0179628
24.86	-0.15296
24.87	0.110125
24.88	-0.153048
24.89	0.48544
24.9	0.26225
24.91	0.00439178
24.92	0.0927444
24.93	-0.212028
24.94	0.0721429
24.95	-0.0740357
24.96	-0.112126
24.97	0.0824448
24.98	-0.209495
24.99	0.069304
25	-0.0758476
25.01	-0.111948
25.02	0.0925918
25.03	-0.18444
25.04	0.10554
25.05	-0.0233579
25.06	-0.0443401
25.07	0.156424
25.08	-0.147341
25.09	0.108287
25.1	-0.0599854
25.11	-0.113263
25.12	0.0741531
25.13	-0.231015
25.14	0.0339043
25.15	-0.12779
25.16	-0.173218
25.17	0.168709
25.18	0.241617
25.19	0.765477
25.2	0.48936
25.21	0.172905
25.22	0.178919
25.23	-0.195303
25.24	0.0527509
25.25	-0.100719
25.26	-0.135547
25.27	0.0690041
25.28	-0.226826
25.29	0.0403919
25.3	-0.100356
25.31	-0.127699
25.32	0.08069
25.33	-0.208229
25.34	0.0627084
25.35	-0.0798806
25.36	-0.106427
25.37	0.0996547
25.38	-0.191181
25.39	0.0848377
25.4	-0.0489538
25.41	-0.0669839
25.42	0.166789
25.43	-0.0938556
25.44	0.198091
25.45	0.0730224
25.46	0.0587547
25.47	0.277156
25.48	-0.0206556
25.49	0.223919
25.5	0.0394713
25.51	-0.0377292
25.52	0.134978
25.53	-0.17939
25.54	0.0802817
25.55	-0.0629803
25.56	-0.0981068
25.57	0.0984837
25.58	-0.202877
25.59	0.0679391
25.6	-0.075923
25.61	-0.113514
25.62	0.0958025
25.63	-0.194845
25.64	0.0775182
25.65	-0.0623639
25.66	-0.0983536
25.67	0.110894
25.68	-0.179588
25.69	0.0897854
25.7	-0.0518986
25.71	-0.0929929
25.72	0.108217
25.73	-0.184556
25.74	0.0818019
25.75	-0.0598747
25.76	-0.101872
25.77	0.0983436
25.78	-0.195756
25.79	0.0788658
25.8	-0.0606692
25.81	-0.105459
25.82	0.0962918
25.83	-0.195562
25.84	0.0699433
25.85	-0.0750514
25.86	-0.107201
25.87	0.106818
25.88	-0.186084
25.89	0.0786294
25.9	-0.0666773
25.91	-0.107263
25.92	0.102579
25.93	-0.193946
25.94	0.0691321
25.95	-0.0732176
25.96	-0.113206
25.97	0.097593
25.98	-0.190341
25.99	0.0830422
26	-0.042725
26.01	-0.0624089
26.02	0.159471
26.03	-0.130087
26.04	0.138726
26.05	-0.00595078
26.06	-0.0607349
26.07	0.131588
26.08	-0.18811
26.09	0.0566478
26.1	-0.0933241
26.11	-0.143065
26.12	0.0534065
26.13	-0.256734
26.14	0.130607
26.15	0.351333
26.16	0.584297
26.17	0.683015
26.18	0.106545
26.19	0.161961
26.2	-0.0728454
26.21	-0.1479
26.22	0.0609239
26.23	-0.224438
26.24	0.0435734
26.25	-0.0952126
26.26	-0.138157
26.27	0.0764799
26.28	-0.212295
26.29	0.052512
26.3	-0.0809197
26.31	-0.117383
26.32	0.0984246
26.33	-0.19396
26.34	0.0716976
26.35	-0.0606526
26.36	-0.0932965
26.37	0.127454
26.38	-0.155481
26.39	0.13191
26.4	0.02398
26.41	0.0113425
26.42	0.250209
26.43	-0.0275777
26.44	0.245896
26.45	0.111171
26.46	0.0417695
26.47	0.212186
26.48	-0.121368
26.49	0.113795
26.5	-0.0361558
26.51	-0.0899992
26.52	0.116431
26.53	-0.183933
26.54	0.0786669
26.55	-0.0555322
26.56	-0.104288
26.57	0.1021
26.58	-0.194047
26.59	0.0717369
26.6	-0.0642594
26.61	-0.111472
26.62	0.109341
26.63	-0.181522
26.64	0.0802585
26.65	-0.0504944
26.66	-0.0903659
26.67	0.122894
26.68	-0.175286
26.69	0.0875177
26.7	-0.0487721
26.71	-0.103829
26.72	0.103961
26.73	-0.188227
26.74	0.0768231
26.75	-0.0566031
26.76	-0.108201
26.77	0.102314
26.78	-0.193382
26.79	0.075981
26.8	-0.0540689
26.81	-0.105438
26.82	0.102832
26.83	-0.200611
26.84	0.0631116
26.85	-0.0623012
26.86	-0.106822
26.87	0.109074
26.88	-0.187479
26.89	0.0759201
26.9	-0.0574506
26.91	-0.115804
26.92	0.09978
26.93	-0.191564
26.94	0.0735187
26.95	-0.0562601
26.96	-0.109217
26.97	0.11307
26.98	-0.157437
26.99	0.129894
27	0.0105384
27.01	-0.0446686
27.02	0.166452
27.03	-0.136723
27.04	0.10968
27.05	-0.0444733
27.06	-0.119239
27.07	0.0867761
27.08	-0.218094
27.09	0.033295
27.1	-0.115242
27.11	-0.0947963
27.12	0.43369
27.13	0.471572
27.14	0.716263
27.15	0.317355
27.16	0.0258068
27.17	0.129071
27.18	-0.204867
27.19	0.0418924
27.2	-0.0940538
27.21	-0.144358
27.22	0.0820573
27.23	-0.206508
27.24	0.056519
27.25	-0.0707276
27.26	-0.126867
27.27	0.0891936
27.28	-0.201684
27.29	0.0662841
27.3	-0.0558284
27.31	-0.104341
27.32	0.114801
27.33	-0.175191
27.34	0.100058
27.35	-0.0139456
27.36	-0.0547718
27.37	0.184892
27.38	-0.0858914
27.39	0.203751
27.4	0.0996031
27.41	0.0594331
27.42	0.279627
27.43	-0.0368037
27.44	0.190515
27.45	0.0296837
27.46	-0.256568
27.47	-0.360566
27.48	-0.434855
27.49	0.0620958
27.5	-0.0860584
27.51	-0.0342118
27.52	0.0835103
27.53	-0.177612
27.54	0.118397
27.55	-0.0980489
27.56	-0.0435734
27.57	0.0888148
27.58	-0.163852
27.59	0.135288
27.6	-0.0837348
27.61	-0.0293058
27.62	0.102609
27.63	-0.160974
27.64	0.133983
27.65	-0.0840144
27.66	-0.0304473
27.67	0.101719
27.68	-0.166152
27.69	0.122456
27.7	-0.0926549
27.71	-0.0424157
27.72	0.0857951
27.73	-0.174557
27.74	0.121889
27.75	-0.0954091
27.76	-0.0471955
27.77	0.0824317
27.78	-0.181966
27.79	0.109925
27.8	-0.107441
27.81	-0.0574972
27.82	0.0740415
27.83	-0.190699
27.84	0.106507
27.85	-0.104618
27.86	-0.0575333
27.87	0.0739913
27.88	-0.189237
27.89	0.0993397
27.9	-0.120264
27.91	-0.0682153
27.92	0.0721058
27.93	-0.189019
27.94	0.109919
27.95	-0.0962702
27.96	-0.0268658
27.97	0.129099
27.98	-0.124618
27.99	0.177675
28	-0.0353083
28.01	0.00403592
28.02	0.126347
28.03	-0.158005
28.04	0.109846
28.05	-0.12253
28.06	-0.0872596
28.07	0.0427013
28.08	-0.239103
28.09	0.0982849
28.1	0.155858
28.11	0.571526
28.12	0.758831
28.13	0.241915
28.14	0.28289
28.15	-0.0658463
28.16	-0.068092
28.17	0.0559124
28.18	-0.213765
28.19	0.0847955
28.2	-0.119182
28.21	-0.0760911
28.22	0.0540101
28.23	-0.220459
28.24	0.071417
28.25	-0.133958
28.26	-0.083515
28.27	0.0616511
28.28	-0.19778
28.29	0.0973051
28.3	-0.111747
28.31	-0.0633688
28.32	0.0864616
28.33	-0.162603
28.34	0.152399
28.35	-0.0342478
28.36	0.0396405
28.37	0.215346
28.38	-0.0278654
28.39	0.279883
28.4	0.0729607
28.41	0.0959419
28.42	0.200776
28.43	-0.108411
28.44	0.155973
28.45	-0.0707923
28.46	-0.0442382
28.47	0.0871268
28.48	-0.188064
28.49	0.0976911
28.5	-0.114916
28.51	-0.0787919
28.52	0.0646386
28.53	-0.197942
28.54	0.0970755
28.55	-0.110777
28.56	-0.072308
28.57	0.0683947
28.58	-0.196739
28.59	0.104149
28.6	-0.101318
28.61	-0.0675466
28.62	0.0773036
28.63	-0.188053
28.64	0.102706
28.65	-0.107561
28.66	-0.0722457
28.67	0.0735156
28.68	-0.192455
28.69	0.103995
28.7	-0.0982622
28.71	-0.0626748
28.72	0.0786146
28.73	-0.193938
28.74	0.0992428
28.75	-0.100261
28.76	-0.0574544
28.77	0.0863088
28.78	-0.187836
28.79	0.106052
28.8	-0.0949926
28.81	-0.0634179
28.82	0.0787037
28.83	-0.189472
28.84	0.103934
28.85	-0.102278
28.86	-0.0744177
28.87	0.0701303
28.88	-0.197327
28.89	0.0949078
28.9	-0.110233
28.91	-0.0752919
28.92	0.0843336
28.93	-0.170647
28.94	0.141014
28.95	-0.0417404
28.96	-0.00329571
28.97	0.142828
28.98	-0.129215
28.99	0.15381
29	-0.0679108
29.01	-0.0615413
29.02	0.0631063
29.03	-0.224284
29.04	0.0569244
